2.26	8.58951175406872
2.67	9.76491862567812
2.92	11.0307414104882
3.34	11.9349005424955
3.76	14.0144665461121
4.01	14.0144665461121
4.67	15.4611211573237
4.92	16.5461121157324
5.17	16.998191681736
6.09	18.9873417721519
6.67	20.1627486437613
7.09	20.8860759493671
7.67	21.880650994575
7.84	22.4231464737794
8.51	23.5985533453888
8.84	24.0506329113924
9.17	25.3164556962025
9.92	25.9493670886076
10.09	26.5822784810127
10.42	27.0343580470163
11.01	28.0289330922242
11.59	28.75226039783
11.76	29.4755877034358
13.42	31.6455696202532
14.01	32.6401446654611
14.84	34.5388788426763
15.17	34.7197106690778
15.76	35.7142857142857
16.09	36.3471971066908
16.42	36.7992766726944
17.09	38.0650994575045
17.67	38.5171790235081
18.01	39.6021699819168
18.42	39.873417721519
19.09	41.0488245931284
19.51	41.4104882459313
20.09	42.5858951175407
20.67	43.4900542495479
20.92	43.8517179023508
22.17	45.8408679927667
22.76	46.8354430379747
23.01	47.1066907775769
23.59	48.1916817359855
23.84	48.4629294755877
24.26	49.3670886075949
25.01	50
25.26	50
25.84	50
26.17	50
26.34	50
26.67	50
27.51	50
27.67	44.6654611211573
28.17	42.4050632911392
28.51	41.4104882459313
28.84	39.6021699819168
29.34	38.5171790235081
29.67	37.9746835443038
30.26	36.1663652802893
30.51	35.623869801085
30.84	34.9909584086799
31.01	34.1772151898734
31.67	33.001808318264
32.01	32.368896925859
32.42	31.1030741410488
32.84	30.5605786618445
33.26	30.0180831826401
33.76	29.0235081374322
34.01	28.3905967450271
34.84	26.7631103074141
35.34	26.4014466546112
35.76	25.5877034358047
36.17	24.7739602169982
36.42	24.1410488245931
36.84	23.9602169981917
37.26	22.875226039783
37.51	22.875226039783
38.09	21.9710669077758
38.26	21.4285714285714
38.59	20.9764918625678
39.34	20.253164556962
39.59	19.4394213381555
39.92	19.1681735985533
40.67	18.0831826401447
41.01	17.5406871609403
41.59	16.7269439421338
41.84	16.1844484629295
42.26	15.9132007233273
42.84	15.0994575045208
43.01	14.5569620253165
43.42	14.0144665461121
43.84	13.0198915009042
44.26	12.6582278481013
44.59	12.4773960216998
45.01	11.6636528028933
45.17	11.3924050632911
45.76	10.5786618444846
46.26	10.0361663652803
47.51	8.04701627486438
48.01	7.32368896925859
48.34	7.05244122965642
48.67	6.6003616636528
49.17	5.60578661844485
49.59	5.4249547920434
51.01	3.25497287522604
51.34	2.89330922242315
51.84	2.16998191681736
52.09	1.5370705244123
52.67	0.723327305605787
53.09	0
53.59	0
53.84	0
54.42	0
54.59	0
55	0
56.09	0
56.67	4.70162748643761
57.26	7.05244122965642
57.51	8.58951175406872
58.09	10.5786618444846
58.34	11.2115732368897
58.76	12.748643761302
59	14.0144665461121
59.17	13.3815551537071
59.84	15.370705244123
60.34	16.0940325497288
60.67	16.7269439421338
61.26	17.9023508137432
61.59	18.8969258589512
62	19.620253164557
62.42	20.0723327305606
62.76	21.1573236889693
63.42	21.9710669077758
63.67	22.5135623869801
64.17	23.4177215189873
64.67	24.2314647377938
65.09	24.502712477396
65.34	25.3164556962025
65.67	25.5877034358047
66.26	26.5822784810127
66.59	27.0343580470163
66.92	27.5768535262206
67.51	28.4810126582278
67.84	28.75226039783
68.17	29.8372513562387
68.67	30.2893309222423
69.01	30.5605786618445
69.59	31.2839059674503
70.34	32.7305605786618
70.67	32.9113924050633
71.26	33.8155515370705
71.42	34.2676311030741
